,일자,CD_91일,콜_금리,국고채_3년,회사채_3년
4218,2018.03.06,1.65,1.43,2.31,2.86
4219,2018.03.07,1.65,1.48,2.30,2.85
4220,2018.03.08,1.65,1.50,2.29,2.84
4221,2018.03.09,1.65,1.49,2.29,2.85
4222,2018.03.12,1.65,1.50,2.31,2.86
4223,2018.03.13,1.65,1.50,2.30,2.85
4224,2018.03.14,1.65,1.50,2.28,2.72
4225,2018.03.15,1.65,1.49,2.27,2.83
4226,2018.03.16,1.65,1.50,2.28,2.84
4227,2018.03.19,1.65,1.50,2.28,2.84
4228,2018.03.20,1.65,1.49,2.29,2.85
4229,2018.03.21,1.65,1.49,2.29,2.85
4230,2018.03.22,1.65,1.50,2.26,2.82
4231,2018.03.23,1.65,1.51,2.22,2.80
4232,2018.03.26,1.65,1.50,2.24,2.82
4233,2018.03.27,1.65,1.48,2.23,2.81
4234,2018.03.28,1.65,1.48,2.22,2.80
4235,2018.03.29,1.65,1.48,2.23,2.80
4236,2018.03.30,1.65,1.54,2.22,2.80
4237,2018.04.02,1.65,1.49,2.23,2.68
4238,2018.04.03,1.65,1.44,2.19,2.79
4239,2018.04.04,1.65,1.46,2.17,2.76
4240,2018.04.05,1.65,1.46,2.18,2.78
4241,2018.04.06,1.65,1.44,2.16,2.76
4242,2018.04.09,1.65,1.48,2.17,2.77
4243,2018.04.10,1.65,1.49,2.19,2.79
4244,2018.04.11,1.65,1.48,2.17,2.77
4245,2018.04.12,1.65,1.48,2.16,2.76
4246,2018.04.13,1.65,1.49,2.16,2.76
4247,2018.04.16,1.65,1.46,2.17,2.78
4248,2018.04.17,1.65,1.47,2.18,2.79
4249,2018.04.18,1.65,1.47,2.20,2.80
4250,2018.04.19,1.65,1.47,2.20,2.80
4251,2018.04.20,1.65,1.47,2.20,2.81
4252,2018.04.23,1.65,1.47,2.24,2.84
4253,2018.04.24,1.65,1.48,2.23,2.83
4254,2018.04.25,1.65,1.48,2.24,2.86
4255,2018.04.26,1.65,1.48,2.23,2.84
4256,2018.04.27,1.65,1.46,2.20,2.81
4257,2018.04.30,1.65,1.51,2.22,2.82
4258,2018.05.02,1.65,1.50,2.24,2.84
4259,2018.05.03,1.65,1.49,2.25,2.85
4260,2018.05.04,1.65,1.49,2.28,2.88
4261,2018.05.08,1.65,1.48,2.31,2.90
4262,2018.05.09,1.65,1.48,2.31,2.90
4263,2018.05.10,1.65,1.49,2.28,2.88
4264,2018.05.11,1.65,1.49,2.29,2.89
4265,2018.05.14,1.65,1.49,2.31,2.91
4266,2018.05.15,1.65,1.49,2.31,2.91
4267,2018.05.16,1.65,1.49,2.29,2.89
4268,2018.05.17,1.65,1.48,2.26,2.73
4269,2018.05.18,1.65,1.49,2.23,2.84
4270,2018.05.21,1.65,1.49,2.25,2.86
4271,2018.05.23,1.65,1.50,2.24,2.85
4272,2018.05.24,1.65,1.50,2.19,2.82
4273,2018.05.25,1.65,1.51,2.20,2.82
4274,2018.05.28,1.65,1.51,2.21,2.83
4275,2018.05.29,1.65,1.50,2.19,2.67
4276,2018.05.30,1.65,1.52,2.19,2.82
4277,2018.05.31,1.65,1.55,2.20,2.82
4278,2018.06.01,1.65,1.50,2.19,2.81
4279,2018.06.04,1.65,1.44,2.21,2.83
4280,2018.06.05,1.65,1.48,2.20,2.83
4281,2018.06.07,1.65,1.46,2.22,2.84
4282,2018.06.08,1.65,1.49,2.19,2.82
4283,2018.06.11,1.65,1.47,2.22,2.83
4284,2018.06.12,1.65,1.47,2.21,2.69
4285,2018.06.14,1.65,1.49,2.23,2.85
4286,2018.06.15,1.65,1.49,2.19,2.82
4287,2018.06.18,1.65,1.49,2.18,2.81
4288,2018.06.19,1.65,1.47,2.16,2.80
4289,2018.06.20,1.65,1.49,2.16,2.80
4290,2018.06.21,,1.49,,
4291,2018.06.22,1.65,1.50,2.15,2.79
4292,2018.06.25,1.65,1.50,2.14,2.78
4293,2018.06.26,1.65,1.46,2.15,2.79
4294,2018.06.27,1.65,1.49,2.13,2.77
4295,2018.06.28,1.65,1.53,2.12,2.76
4296,2018.06.29,1.65,1.57,2.12,2.77
4297,2018.07.02,1.65,1.53,2.12,2.77
4298,2018.07.03,1.65,1.47,2.14,2.78
4299,2018.07.04,1.65,1.46,2.13,2.61
4300,2018.07.05,1.65,1.46,2.09,2.74
4301,2018.07.06,1.65,1.43,2.10,2.75
4302,2018.07.09,1.65,1.49,2.11,2.76
4303,2018.07.10,1.65,1.49,2.10,2.75
4304,2018.07.11,1.65,1.48,2.05,2.71
4305,2018.07.12,1.65,1.51,2.09,2.74
4306,2018.07.13,1.65,1.48,2.11,2.76
4307,2018.07.16,1.65,1.49,2.09,2.74
4308,2018.07.17,1.65,1.47,2.09,2.75
4309,2018.07.18,1.65,1.48,2.09,2.74
4310,2018.07.19,1.65,1.48,2.09,2.74
4311,2018.07.20,1.65,1.48,2.08,2.73
4312,2018.07.23,1.65,1.48,2.08,2.74
4313,2018.07.24,1.65,1.50,2.09,2.75
4314,2018.07.25,1.65,1.50,2.08,2.74
4315,2018.07.26,1.65,1.50,2.07,2.73
4316,2018.07.27,1.65,1.49,2.11,2.77
4317,2018.07.30,1.65,1.49,2.13,2.79
4318,2018.07.31,1.65,1.52,2.12,2.78
4319,2018.08.01,1.65,1.50,2.12,2.78
4320,2018.08.02,1.65,1.49,2.11,2.77
4321,2018.08.03,1.65,1.49,2.11,2.77
4322,2018.08.06,1.65,1.49,2.10,2.76
4323,2018.08.07,1.65,1.44,2.08,2.74
4324,2018.08.08,1.65,1.48,2.07,2.73
4325,2018.08.09,1.65,1.49,2.05,2.71
4326,2018.08.10,1.65,1.48,2.04,2.70
4327,2018.08.13,1.65,1.49,2.05,2.71
4328,2018.08.14,1.65,1.49,2.06,2.72
4329,2018.08.16,1.65,1.49,2.06,2.44
4330,2018.08.17,1.65,1.49,2.00,2.66
4331,2018.08.20,1.65,1.50,1.99,2.65
4332,2018.08.21,1.65,1.49,1.92,2.59
4333,2018.08.22,1.65,1.49,1.96,2.63
4334,2018.08.23,1.65,1.50,1.96,2.63
4335,2018.08.24,1.65,1.48,1.96,2.62
4336,2018.08.27,1.65,1.49,1.96,2.58
4337,2018.08.28,1.65,1.49,1.97,2.55
4338,2018.08.29,1.65,1.49,1.96,2.51
4339,2018.08.30,1.65,1.51,1.98,2.50
4340,2018.08.31,1.65,1.55,1.92,2.42
4341,2018.09.03,1.65,1.54,1.92,2.40
4342,2018.09.04,1.65,1.45,1.91,2.34
4343,2018.09.05,1.65,1.49,1.90,2.36
4344,2018.09.06,1.65,1.51,1.91,2.37
4345,2018.09.07,1.65,1.64,1.92,2.37
4346,2018.09.10,1.65,1.55,1.92,2.37
4347,2018.09.11,1.65,1.52,1.92,2.37
4348,2018.09.12,1.65,1.51,1.89,2.34
4349,2018.09.13,1.65,1.52,1.92,2.37
4350,2018.09.14,1.65,1.51,1.96,2.34
4351,2018.09.17,1.65,1.51,1.97,2.41
4352,2018.09.18,1.65,1.51,1.98,2.42
4353,2018.09.19,1.65,1.51,2.00,2.44
4354,2018.09.20,1.65,1.55,2.04,2.48
4355,2018.09.21,1.65,1.60,2.02,2.46
4356,2018.09.27,1.65,1.59,2.01,2.45
4357,2018.09.28,1.65,1.65,2.01,2.45
4358,2018.10.01,1.65,1.55,2.02,2.46
4359,2018.10.02,1.65,1.51,2.02,2.46
4360,2018.10.04,1.65,1.50,2.07,2.51
4361,2018.10.05,1.65,1.50,2.08,2.52
4362,2018.10.08,1.65,1.47,2.09,2.53
4363,2018.10.10,1.65,1.48,2.06,2.50
4364,2018.10.11,1.65,1.50,2.01,2.46
4365,2018.10.12,1.66,1.52,2.05,2.49
4366,2018.10.15,1.67,1.50,2.05,2.49
4367,2018.10.16,1.68,1.49,2.05,2.48
4368,2018.10.17,1.68,1.51,2.02,2.46
4369,2018.10.18,1.69,1.50,1.98,2.42
4370,2018.10.19,1.70,1.50,1.99,2.43
4371,2018.10.22,1.70,1.53,2.01,2.45
4372,2018.10.23,1.70,1.54,1.99,2.43
4373,2018.10.24,1.70,1.56,2.01,2.45
4374,2018.10.25,1.70,1.54,1.98,2.43
4375,2018.10.26,1.70,1.53,1.97,2.41
4376,2018.10.29,1.70,1.49,1.89,2.34
4377,2018.10.30,1.70,1.49,1.93,2.38
4378,2018.10.31,1.70,1.57,1.94,2.39
4379,2018.11.01,1.70,1.51,1.94,2.39
4380,2018.11.02,1.70,1.45,1.98,2.43
4381,2018.11.05,1.70,1.47,1.98,2.43
4382,2018.11.06,1.70,1.44,1.98,2.44
4383,2018.11.07,1.70,1.48,1.96,2.42
4384,2018.11.08,1.70,1.48,1.97,2.42
4385,2018.11.09,1.70,1.49,1.96,2.42
4386,2018.11.12,1.70,1.50,1.95,2.41
4387,2018.11.13,1.70,1.51,1.94,2.40
4388,2018.11.14,1.70,1.50,1.92,2.39
4389,2018.11.15,1.70,1.51,1.93,2.41
4390,2018.11.16,1.70,1.52,1.95,2.41
4391,2018.11.19,1.70,1.51,1.94,2.41
4392,2018.11.20,1.70,1.52,1.94,2.41
4393,2018.11.21,1.70,1.50,1.95,2.41
4394,2018.11.22,1.70,1.53,1.94,2.41
4395,2018.11.23,1.70,1.52,1.91,2.39
4396,2018.11.26,1.70,1.52,1.91,2.39
4397,2018.11.27,1.70,1.49,1.91,2.38
4398,2018.11.28,1.70,1.48,1.92,2.39
4399,2018.11.29,1.70,1.49,1.89,2.36
4400,2018.11.30,1.90,1.76,1.90,2.37
4401,2018.12.03,1.90,1.74,1.92,2.39
4402,2018.12.04,1.90,1.68,1.91,2.38
4403,2018.12.05,1.90,1.73,1.90,2.37
4404,2018.12.06,1.90,1.71,1.84,2.34
4405,2018.12.07,1.90,1.75,1.83,2.31
4406,2018.12.10,1.90,1.76,1.80,2.29
4407,2018.12.11,1.90,1.76,1.79,2.28
4408,2018.12.12,1.90,1.77,1.80,2.29
4409,2018.12.13,1.90,1.75,1.80,2.29
4410,2018.12.14,1.90,1.76,1.78,2.28
4411,2018.12.17,1.90,1.76,1.80,2.28
4412,2018.12.18,1.90,1.75,1.80,2.28
4413,2018.12.19,1.90,1.75,1.78,2.27
4414,2018.12.20,1.90,1.77,1.80,2.28
4415,2018.12.21,1.90,1.78,1.84,2.31
4416,2018.12.24,1.90,1.77,1.85,2.31
4417,2018.12.26,1.92,1.78,1.81,2.28
4418,2018.12.27,1.92,1.82,1.81,2.28
4419,2018.12.28,1.93,1.82,1.82,2.29
4420,2018.12.31,1.93,1.89,1.82,2.29
4421,2019.01.02,1.93,1.83,1.80,2.27
4422,2019.01.03,1.92,1.77,1.80,2.27
4423,2019.01.04,1.86,1.75,1.80,2.26
4424,2019.01.07,1.86,1.74,1.81,2.27
4425,2019.01.08,1.86,1.74,1.81,2.27
4426,2019.01.09,1.86,1.73,1.81,2.27
4427,2019.01.10,1.86,1.75,1.80,2.25
4428,2019.01.11,1.86,1.75,1.80,2.26
4429,2019.01.14,1.86,1.73,1.80,2.26
4430,2019.01.15,1.86,1.74,1.80,2.26
4431,2019.01.16,1.86,1.75,1.80,2.26
4432,2019.01.17,1.86,1.75,1.80,2.26
4433,2019.01.18,1.86,1.75,1.81,2.27
4434,2019.01.21,1.86,1.76,1.82,2.27
4435,2019.01.22,1.86,1.77,1.80,2.26
4436,2019.01.23,1.86,1.78,1.80,2.26
4437,2019.01.24,1.86,1.75,1.81,2.26
4438,2019.01.25,,1.76,,
4439,2019.01.28,1.86,1.76,1.82,2.27
4440,2019.01.29,1.86,1.74,1.82,2.27
4441,2019.01.30,1.86,1.74,1.83,2.27
4442,2019.01.31,1.86,1.81,1.81,2.26
4443,2019.02.01,1.86,1.74,1.80,2.25
4444,2019.02.07,1.86,1.75,1.80,2.25
4445,2019.02.08,1.86,1.75,1.79,2.23
4446,2019.02.11,1.86,1.74,1.78,2.23
4447,2019.02.12,1.86,1.75,1.80,2.24
4448,2019.02.13,1.86,1.74,1.80,2.25
4449,2019.02.14,1.86,1.76,1.79,2.24
4450,2019.02.15,1.86,1.77,1.78,2.23
4451,2019.02.18,1.87,1.78,1.80,2.25
4452,2019.02.19,1.88,1.76,1.80,2.25
4453,2019.02.20,1.89,1.75,1.80,2.25
4454,2019.02.21,1.89,1.76,1.81,2.26
4455,2019.02.22,1.89,1.76,1.81,2.26
4456,2019.02.25,1.89,1.77,1.82,2.27
4457,2019.02.26,1.89,1.76,1.82,2.26
4458,2019.02.27,1.89,1.77,1.81,2.25
4459,2019.02.28,1.89,1.80,1.81,2.26
4460,2019.03.04,1.89,1.76,1.83,2.28
4461,2019.03.05,1.89,1.77,1.84,2.28
4462,2019.03.06,1.89,1.75,1.83,2.28
4463,2019.03.07,1.89,1.76,1.82,2.27
4464,2019.03.08,1.89,1.78,1.80,2.26
4465,2019.03.11,1.89,1.77,1.81,2.26
4466,2019.03.12,1.89,1.76,1.81,2.26
4467,2019.03.13,1.89,1.78,1.80,2.25
4468,2019.03.14,1.89,1.75,1.79,2.25
4469,2019.03.15,1.90,1.73,1.80,2.26
4470,2019.03.18,1.90,1.76,1.81,2.26
4471,2019.03.19,1.90,1.74,1.81,2.26
4472,2019.03.20,1.90,1.74,1.81,2.27
4473,2019.03.21,1.90,1.74,1.79,2.25
4474,2019.03.22,1.90,1.75,1.80,2.25
4475,2019.03.25,1.90,1.75,1.77,2.23
4476,2019.03.26,1.90,1.77,1.76,2.22
4477,2019.03.27,1.90,1.74,1.72,2.19
4478,2019.03.28,1.90,1.76,1.68,2.15
4479,2019.03.29,1.90,1.81,1.69,2.16
4480,2019.04.01,1.90,1.75,1.73,2.20
4481,2019.04.02,1.89,1.75,1.71,2.18
4482,2019.04.03,1.87,1.70,1.72,2.19
4483,2019.04.04,1.87,1.72,1.72,2.19
4484,2019.04.05,1.86,1.75,1.74,2.21
4485,2019.04.08,1.86,1.76,1.72,2.20
4486,2019.04.09,1.86,1.77,1.73,2.20
4487,2019.04.10,1.86,1.75,1.73,2.20
4488,2019.04.11,1.86,1.78,1.73,2.20
4489,2019.04.12,1.86,1.76,1.73,2.20
4490,2019.04.15,1.86,1.77,1.76,2.23
4491,2019.04.16,1.86,1.76,1.77,2.23
4492,2019.04.17,1.86,1.73,1.78,2.25
4493,2019.04.18,1.86,1.72,1.74,2.22
4494,2019.04.19,1.86,1.75,1.76,2.23
4495,2019.04.22,1.85,1.74,1.77,2.24
4496,2019.04.23,1.85,1.75,1.77,2.24
4497,2019.04.24,1.85,1.73,1.75,2.22
4498,2019.04.25,1.85,1.73,1.72,2.20
4499,2019.04.26,1.84,1.73,1.72,2.19
4500,2019.04.29,1.84,1.73,1.71,2.18
4501,2019.04.30,1.84,1.79,1.70,2.17
4502,2019.05.02,1.84,1.75,1.73,2.20
4503,2019.05.03,1.84,1.74,1.74,2.20
4504,2019.05.07,1.84,1.73,1.72,2.19
4505,2019.05.08,1.84,1.73,1.72,2.18
4506,2019.05.09,1.84,1.73,1.71,2.18
4507,2019.05.10,1.84,1.74,1.72,2.19
4508,2019.05.13,1.84,1.75,1.72,2.19
4509,2019.05.14,1.84,1.73,1.71,2.18
4510,2019.05.15,1.84,1.76,1.71,2.18
4511,2019.05.16,1.84,1.75,1.68,2.15
4512,2019.05.17,1.84,1.74,1.67,2.15
4513,2019.05.20,1.84,1.76,1.68,2.16
4514,2019.05.21,1.84,1.73,1.66,2.14
4515,2019.05.22,1.84,1.73,1.70,2.14
4516,2019.05.23,1.84,1.74,1.65,2.13
4517,2019.05.24,1.84,1.73,1.64,1.94
4518,2019.05.27,1.84,1.75,1.65,2.13
4519,2019.05.28,1.84,1.75,1.65,2.13
4520,2019.05.29,1.84,1.75,1.62,2.10
4521,2019.05.30,1.84,1.76,1.63,2.11
4522,2019.05.31,1.84,1.79,1.59,2.08
4523,2019.06.03,1.82,1.77,1.58,2.07
4524,2019.06.04,1.82,1.75,1.57,2.07
4525,2019.06.05,1.82,1.73,1.54,2.05
4526,2019.06.07,1.82,1.77,1.54,2.05
4527,2019.06.10,1.82,1.75,1.53,2.05
4528,2019.06.11,1.82,1.75,1.54,2.05
4529,2019.06.12,1.82,1.75,1.47,2.00
4530,2019.06.13,1.81,1.75,1.48,2.00
4531,2019.06.14,1.81,1.74,1.47,1.99
4532,2019.06.17,1.80,1.76,1.49,2.01
4533,2019.06.18,1.80,1.75,1.49,2.01
4534,2019.06.19,1.80,1.76,1.48,2.00
4535,2019.06.20,1.80,1.75,1.42,1.94
4536,2019.06.21,1.80,1.74,1.44,1.95
4537,2019.06.24,1.79,1.75,1.44,1.95
4538,2019.06.25,1.79,1.75,1.48,1.97
4539,2019.06.26,1.78,1.76,1.50,1.98
4540,2019.06.27,1.78,1.77,1.49,1.98
4541,2019.06.28,1.78,1.83,1.47,1.98
4542,2019.07.01,1.78,1.75,1.48,1.97
4543,2019.07.02,1.78,1.73,1.46,1.96
4544,2019.07.03,1.78,1.73,1.43,1.93
4545,2019.07.04,1.78,1.73,1.42,1.92
4546,2019.07.05,1.78,1.73,1.42,1.92
4547,2019.07.08,1.78,1.73,1.42,1.92
4548,2019.07.09,1.78,1.69,1.42,1.92
4549,2019.07.10,1.78,1.74,1.44,1.94
4550,2019.07.11,1.78,1.75,1.42,1.92
4551,2019.07.12,1.78,1.74,1.42,1.93
4552,2019.07.15,1.78,1.73,1.43,1.94
4553,2019.07.16,1.78,1.72,1.43,1.93
4554,2019.07.17,1.73,1.72,1.40,1.90
4555,2019.07.18,1.61,1.50,1.35,1.85
4556,2019.07.19,1.59,1.49,1.32,1.83
4557,2019.07.22,1.59,1.48,1.33,1.84
4558,2019.07.23,1.59,1.48,1.34,1.84
4559,2019.07.24,1.56,1.48,1.32,1.83
4560,2019.07.25,1.54,1.50,1.30,1.81
4561,2019.07.26,1.53,1.51,1.31,1.82
4562,2019.07.29,1.53,1.50,1.31,1.82
4563,2019.07.30,1.52,1.52,1.30,1.81
4564,2019.07.31,1.50,1.56,1.29,1.80
4565,2019.08.01,1.50,1.51,1.31,1.82
4566,2019.08.02,1.50,1.48,1.26,1.77
4567,2019.08.05,1.50,1.49,1.17,1.69
4568,2019.08.06,1.49,1.49,1.16,1.69
4569,2019.08.07,1.49,1.49,1.15,1.68
4570,2019.08.08,1.49,1.49,1.17,1.69
4571,2019.08.09,1.49,1.50,1.19,1.71
4572,2019.08.12,1.49,1.52,1.18,1.71
4573,2019.08.13,1.49,1.52,1.15,1.68
4574,2019.08.14,1.49,1.52,1.15,1.49
4575,2019.08.16,1.49,1.52,1.10,1.63
4576,2019.08.19,1.49,1.51,1.09,1.63
4577,2019.08.20,1.49,1.51,1.10,1.64
4578,2019.08.21,1.49,1.51,1.16,1.69
4579,2019.08.22,1.49,1.52,1.13,1.66
4580,2019.08.23,1.49,1.53,1.17,1.69
4581,2019.08.26,1.49,1.53,1.12,1.65
4582,2019.08.27,1.49,1.53,1.17,1.70
4583,2019.08.28,1.49,1.51,1.18,1.70
4584,2019.08.29,1.49,1.51,1.17,1.69
4585,2019.08.30,1.49,1.54,1.17,1.69
4586,2019.09.02,1.49,1.50,1.23,1.74
4587,2019.09.03,1.49,1.50,1.23,1.73
4588,2019.09.04,1.50,1.49,1.24,1.74
4589,2019.09.05,1.53,1.50,1.26,1.76
4590,2019.09.06,1.54,1.53,1.27,1.77
4591,2019.09.09,1.54,1.56,1.24,1.74
4592,2019.09.10,1.54,1.51,1.24,1.75
4593,2019.09.11,1.54,1.49,1.26,1.76
4594,2019.09.16,1.54,1.52,1.35,1.85
4595,2019.09.17,1.54,1.52,1.32,1.82
4596,2019.09.18,1.54,1.50,1.31,1.82
4597,2019.09.19,1.55,1.50,1.33,1.84
4598,2019.09.20,1.55,1.51,1.33,1.84
4599,2019.09.23,1.55,1.51,1.33,1.84
4600,2019.09.24,1.55,1.51,1.33,1.83
4601,2019.09.25,1.55,1.53,1.30,1.81
4602,2019.09.26,1.55,1.53,1.30,1.81
4603,2019.09.27,1.55,1.54,1.30,1.81
4604,2019.09.30,1.55,1.58,1.30,1.80
4605,2019.10.01,1.55,1.55,1.32,1.82
4606,2019.10.02,1.55,1.51,1.30,1.81
4607,2019.10.04,1.55,1.52,1.21,1.72
4608,2019.10.07,1.55,1.46,1.23,1.74
4609,2019.10.08,1.55,1.48,1.26,1.77
4610,2019.10.10,1.55,1.51,1.28,1.78
4611,2019.10.11,1.55,1.55,1.28,1.79
4612,2019.10.14,1.55,1.53,1.28,1.79
4613,2019.10.15,1.55,1.52,1.28,1.79
4614,2019.10.16,1.36,1.28,1.32,1.83
4615,2019.10.17,1.36,1.25,1.38,1.88
4616,2019.10.18,1.36,1.25,1.38,1.88
4617,2019.10.21,1.36,1.25,1.41,1.91
4618,2019.10.22,1.36,1.24,1.38,1.89
4619,2019.10.23,1.36,1.24,1.39,1.89
4620,2019.10.24,1.37,1.23,1.40,1.91
4621,2019.10.25,1.37,1.24,1.44,1.94
4622,2019.10.28,1.44,1.54,1.52,2.02
4623,2019.10.29,1.44,1.24,1.50,1.99
4624,2019.10.30,1.44,1.26,1.48,1.98
4625,2019.10.31,1.44,1.29,1.47,1.97
4626,2019.11.01,1.44,1.25,1.47,1.98
4627,2019.11.04,1.46,1.25,1.55,2.05
4628,2019.11.05,1.49,1.25,1.52,2.03
4629,2019.11.06,1.50,1.24,1.53,2.03
4630,2019.11.07,1.52,1.26,1.54,2.05
4631,2019.11.08,1.52,1.28,1.52,2.02
4632,2019.11.11,1.53,1.30,1.50,2.01
4633,2019.11.12,1.53,1.32,1.56,2.06
4634,2019.11.13,1.53,1.32,1.51,2.02
4635,2019.11.14,1.53,1.30,1.52,2.02
4636,2019.11.15,1.53,1.30,1.51,2.02
4637,2019.11.18,1.53,1.30,1.52,2.02
4638,2019.11.19,1.53,1.29,1.49,2.00
4639,2019.11.20,1.53,1.30,1.45,1.97
4640,2019.11.21,1.53,1.29,1.46,1.98
4641,2019.11.22,1.53,1.29,1.46,1.97
4642,2019.11.25,1.53,1.27,1.48,1.99
4643,2019.11.26,1.53,1.27,1.48,1.99
4644,2019.11.27,1.53,1.26,1.46,1.98
4645,2019.11.28,1.53,1.25,1.43,1.96
4646,2019.11.29,1.53,1.28,1.39,1.92
4647,2019.12.02,1.53,1.25,1.43,1.96
4648,2019.12.03,1.53,1.24,1.49,1.99
4649,2019.12.04,1.53,1.24,1.41,1.94
4650,2019.12.05,1.53,1.25,1.42,1.96
4651,2019.12.06,1.53,1.24,1.43,1.97
4652,2019.12.09,1.53,1.26,1.41,1.96
4653,2019.12.10,1.53,1.28,1.39,1.95
4654,2019.12.11,1.53,1.26,1.38,1.94
4655,2019.12.12,1.53,1.30,1.38,1.94
4656,2019.12.13,1.53,1.30,1.40,1.96
4657,2019.12.16,1.53,1.29,1.37,1.94
4658,2019.12.17,1.53,1.28,1.36,1.93
4659,2019.12.18,1.53,1.28,1.36,1.93
4660,2019.12.19,1.53,1.29,1.38,1.95
4661,2019.12.20,1.53,1.28,1.38,1.95
4662,2019.12.23,1.53,1.29,1.38,1.95
4663,2019.12.24,1.53,1.30,1.37,1.95
4664,2019.12.26,1.53,1.31,1.37,1.94
4665,2019.12.27,1.53,1.31,1.37,1.94
4666,2019.12.30,1.53,1.31,1.36,1.94
4667,2019.12.31,1.53,1.39,1.36,1.94
4668,2020.01.02,1.53,1.30,1.33,1.91
4669,2020.01.03,1.53,1.27,1.27,1.86
4670,2020.01.06,1.49,1.29,1.28,1.86
4671,2020.01.07,1.46,1.27,1.33,1.91
4672,2020.01.08,1.46,1.25,1.36,1.94
4673,2020.01.09,1.46,1.28,1.42,1.98
4674,2020.01.10,1.46,1.28,1.43,1.99
4675,2020.01.13,1.46,1.29,1.42,1.99
4676,2020.01.14,1.46,1.27,1.39,1.97
4677,2020.01.15,1.46,1.27,1.39,1.97
4678,2020.01.16,1.46,1.27,1.43,2.00
4679,2020.01.17,1.46,1.28,1.43,2.01
4680,2020.01.20,1.46,1.28,1.46,2.03
4681,2020.01.21,1.46,1.29,1.40,1.99
4682,2020.01.22,1.46,1.28,1.43,2.02
4683,2020.01.23,1.46,1.28,1.42,2.01
4684,2020.01.28,1.46,1.26,1.35,1.94
4685,2020.01.29,1.46,1.25,1.33,1.92
4686,2020.01.30,1.43,1.24,1.30,1.90
4687,2020.01.31,1.42,1.25,1.30,1.90
4688,2020.02.03,1.42,1.22,1.29,1.88
4689,2020.02.04,1.42,1.22,1.33,1.92
4690,2020.02.05,1.42,1.23,1.31,1.90
4691,2020.02.06,1.42,1.23,1.31,1.90
4692,2020.02.07,1.42,1.22,1.28,1.87
4693,2020.02.10,1.42,1.24,1.30,1.89
4694,2020.02.11,1.42,1.26,1.30,1.89
4695,2020.02.12,1.42,1.26,1.30,1.89
4696,2020.02.13,1.42,1.26,1.28,1.87
4697,2020.02.14,1.42,1.24,1.33,1.91
4698,2020.02.17,1.42,1.24,1.32,1.91
4699,2020.02.18,1.42,1.23,1.27,1.86
4700,2020.02.19,1.42,1.24,1.28,1.88
4701,2020.02.20,1.41,1.23,1.23,1.83
4702,2020.02.21,1.41,1.23,1.18,1.78
4703,2020.02.24,1.41,1.24,1.14,1.74
4704,2020.02.25,1.41,1.25,1.17,1.77
4705,2020.02.26,1.41,1.25,1.14,1.73
4706,2020.02.27,1.41,1.23,1.19,1.79
4707,2020.02.28,1.41,1.26,1.10,1.71
4708,2020.03.02,1.41,1.26,1.13,1.73
4709,2020.03.03,1.41,1.26,1.11,1.72
4710,2020.03.04,1.40,1.25,1.03,1.64
4711,2020.03.05,1.40,1.25,1.05,1.67
4712,2020.03.06,1.40,1.24,1.08,1.69
4713,2020.03.09,1.40,1.26,1.04,1.66
4714,2020.03.10,1.40,1.25,1.08,1.71
4715,2020.03.11,1.40,1.24,1.09,1.71
4716,2020.03.12,1.39,1.25,1.06,1.71
4717,2020.03.13,1.39,1.25,1.15,1.81
4718,2020.03.16,1.39,1.27,1.10,1.77
4719,2020.03.17,1.02,0.76,1.03,1.74
4720,2020.03.18,1.02,0.73,1.05,1.77
4721,2020.03.19,1.02,0.72,1.19,1.95
4722,2020.03.20,1.02,0.73,1.11,1.95
4723,2020.03.23,1.02,0.73,1.15,2.01
4724,2020.03.24,1.07,0.72,1.13,2.01
4725,2020.03.25,1.10,0.73,1.13,2.03
4726,2020.03.26,1.10,0.73,1.07,2.04
4727,2020.03.27,1.10,0.75,1.06,2.04
4728,2020.03.30,1.10,0.76,1.10,2.07
4729,2020.03.31,1.10,0.80,1.07,2.08
4730,2020.04.01,1.10,0.76,1.09,2.09
4731,2020.04.02,1.10,0.74,1.05,2.09
4732,2020.04.03,1.10,0.73,1.06,2.10
4733,2020.04.06,1.10,0.75,1.05,2.10
4734,2020.04.07,1.10,0.74,1.04,2.10
4735,2020.04.08,1.10,0.73,1.02,2.09
4736,2020.04.09,1.10,0.73,0.98,2.09
4737,2020.04.10,1.10,0.73,0.97,2.09
4738,2020.04.13,1.10,0.75,0.99,2.12
4739,2020.04.14,1.10,0.74,0.99,2.12
4740,2020.04.16,1.10,0.73,0.98,2.12
4741,2020.04.17,1.10,0.74,1.00,2.14
4742,2020.04.20,1.10,0.75,1.01,2.15
4743,2020.04.21,1.10,0.75,1.03,2.18
4744,2020.04.22,1.10,0.74,1.04,2.20
4745,2020.04.23,1.10,0.74,1.03,2.20
4746,2020.04.24,1.10,0.74,1.01,2.20
4747,2020.04.27,1.10,0.73,1.02,2.21
4748,2020.04.28,1.10,0.73,1.03,2.22
4749,2020.04.29,1.10,0.76,1.00,2.21
4750,2020.05.04,1.10,,0.97,2.20
4751,2020.05.06,1.10,0.72,0.96,2.20
4752,2020.05.07,1.08,0.71,0.94,2.19
4753,2020.05.08,1.08,0.72,0.91,2.18
4754,2020.05.11,1.05,0.73,0.92,2.19
4755,2020.05.12,1.05,0.73,0.88,2.17
