,일자,미국_USD,일본_JPY,유럽연합_EUR,중국_CNY,WTI,국제_금
2820,2015-03-26,"1,105.00",931.94,"1,218.37",177.86,51.43,"1,205.10"
2821,2015-03-27,"1,106.80",926.89,"1,198.66",178.00,48.87,"1,199.80"
2822,2015-03-30,"1,105.90",923.97,"1,201.12",178.14,48.68,"1,184.80"
2823,2015-03-31,"1,110.00",924.08,"1,191.03",178.83,47.60,"1,183.10"
2824,2015-04-01,"1,105.00",918.61,"1,184.89",178.00,50.09,"1,208.10"
2825,2015-04-02,"1,093.80",914.78,"1,183.93",176.28,49.14,"1,200.90"
2826,2015-04-03,"1,092.80",913.18,"1,188.64",176.21,,
2827,2015-04-06,"1,084.90",911.45,"1,191.22",175.07,52.14,"1,218.60"
2828,2015-04-07,"1,091.50",909.81,"1,184.06",176.03,53.98,"1,210.60"
2829,2015-04-08,"1,091.50",910.57,"1,184.50",175.86,50.42,"1,203.10"
2830,2015-04-09,"1,091.00",907.50,"1,172.17",175.52,50.79,"1,193.60"
2831,2015-04-10,"1,093.80",909.30,"1,160.63",175.93,51.64,"1,204.60"
2832,2015-04-13,"1,102.50",913.04,"1,163.47",177.01,51.91,"1,199.30"
2833,2015-04-14,"1,095.50",915.13,"1,155.86",176.08,53.29,"1,192.80"
2834,2015-04-15,"1,096.60",917.12,"1,159.87",176.59,56.39,"1,201.50"
2835,2015-04-16,"1,088.70",912.42,"1,157.72",175.70,56.71,"1,198.00"
2836,2015-04-17,"1,080.90",909.31,"1,169.64",174.64,55.74,"1,202.90"
2837,2015-04-20,"1,079.70",908.76,"1,161.97",174.13,56.38,"1,193.50"
2838,2015-04-21,"1,082.50",905.48,"1,156.54",174.63,56.61,"1,202.90"
2839,2015-04-22,"1,078.70",902.98,"1,163.27",174.19,56.16,"1,186.90"
2840,2015-04-23,"1,083.10",903.26,"1,162.38",174.86,57.74,"1,194.40"
2841,2015-04-24,"1,079.20",903.40,"1,173.63",174.26,57.15,"1,175.20"
2842,2015-04-27,"1,073.70",900.60,"1,163.03",172.52,56.99,"1,203.30"
2843,2015-04-28,"1,071.60",900.28,"1,168.47",172.56,57.06,"1,217.60"
2844,2015-04-29,"1,068.10",896.21,"1,175.34",172.19,58.58,"1,213.70"
2845,2015-04-30,"1,074.30",903.61,"1,204.29",173.13,59.63,"1,186.10"
2846,2015-05-01,,,,,59.15,"1,178.10"
2847,2015-05-04,"1,080.90",900.22,"1,205.20",173.98,58.93,"1,190.60"
2848,2015-05-05,,,,,60.40,"1,197.10"
2849,2015-05-06,"1,081.20",902.43,"1,214.40",174.30,60.93,"1,194.10"
2850,2015-05-07,"1,092.70",915.77,"1,241.31",176.01,58.94,"1,186.10"
2851,2015-05-08,"1,089.70",907.71,"1,223.73",175.42,59.39,"1,192.70"
2852,2015-05-11,"1,092.00",910.76,"1,220.20",175.74,59.25,"1,186.70"
2853,2015-05-12,"1,096.60",913.60,"1,234.77",176.56,60.75,"1,192.60"
2854,2015-05-13,"1,097.80",916.67,"1,233.38",176.91,60.50,"1,218.40"
2855,2015-05-14,"1,091.30",915.21,"1,243.10",176.01,59.88,"1,225.40"
2856,2015-05-15,"1,086.60",909.14,"1,234.27",175.07,59.69,"1,225.50"
2857,2015-05-18,"1,086.50",908.07,"1,237.20",175.11,59.43,"1,227.80"
2858,2015-05-19,"1,089.50",907.84,"1,219.48",175.57,57.99,"1,206.90"
2859,2015-05-20,"1,096.50",907.10,"1,218.87",176.68,58.98,"1,208.90"
2860,2015-05-21,"1,092.10",903.38,"1,218.02",176.15,60.72,"1,204.40"
2861,2015-05-22,"1,090.60",903.04,"1,218.09",175.99,59.72,"1,204.30"
2862,2015-05-25,,,,,59.82,"1,205.70"
2863,2015-05-26,"1,106.30",901.19,"1,205.20",178.30,58.03,"1,187.20"
2864,2015-05-27,"1,104.80",897.99,"1,206.00",178.02,57.51,"1,185.60"
2865,2015-05-28,"1,105.50",892.54,"1,209.75",178.25,57.68,"1,188.10"
2866,2015-05-29,"1,109.20",895.67,"1,215.68",178.78,60.30,"1,189.40"
2867,2015-06-01,"1,112.50",896.96,"1,212.51",179.39,60.20,"1,188.30"
2868,2015-06-02,"1,113.40",894.08,"1,221.62",179.52,61.26,"1,194.10"
2869,2015-06-03,"1,107.20",890.75,"1,232.20",178.55,59.64,"1,184.70"
2870,2015-06-04,"1,110.30",895.48,"1,260.41",178.97,58.00,"1,174.90"
2871,2015-06-05,"1,112.80",891.67,"1,252.90",179.32,59.13,"1,167.80"
2872,2015-06-08,"1,122.60",895.43,"1,248.44",180.77,58.14,"1,173.20"
2873,2015-06-09,"1,119.90",900.75,"1,262.91",180.33,60.14,"1,177.30"
2874,2015-06-10,"1,110.00",904.79,"1,256.96",178.71,61.43,"1,186.10"
2875,2015-06-11,"1,111.60",899.21,"1,252.33",179.02,60.77,"1,179.90"
2876,2015-06-12,"1,117.30",903.23,"1,247.35",179.86,59.96,"1,178.80"
2877,2015-06-15,"1,117.30",904.55,"1,255.40",179.83,59.52,"1,185.30"
2878,2015-06-16,"1,118.90",905.77,"1,260.55",180.15,59.97,"1,180.50"
2879,2015-06-17,"1,118.30",903.53,"1,259.43",180.07,59.92,"1,176.40"
2880,2015-06-18,"1,103.30",899.11,"1,256.77",177.80,60.45,"1,201.50"
2881,2015-06-19,"1,108.00",900.37,"1,253.48",178.55,59.61,"1,201.50"
2882,2015-06-22,"1,100.30",893.90,"1,246.31",177.35,60.38,"1,183.70"
2883,2015-06-23,"1,105.00",893.51,"1,242.79",178.11,61.01,"1,176.20"
2884,2015-06-24,"1,108.30",894.73,"1,243.73",178.73,60.27,"1,172.60"
2885,2015-06-25,"1,111.30",898.38,"1,244.77",178.99,59.70,"1,171.50"
2886,2015-06-26,"1,119.50",907.43,"1,255.30",180.31,59.63,"1,172.90"
2887,2015-06-29,"1,122.90",913.08,"1,248.44",180.75,58.33,"1,178.50"
2888,2015-06-30,"1,116.30",914.78,"1,243.33",179.84,59.47,"1,171.50"
2889,2015-07-01,"1,120.50",913.20,"1,246.44",180.62,56.96,"1,169.00"
2890,2015-07-02,"1,126.50",911.63,"1,247.49",181.56,56.93,"1,163.00"
2891,2015-07-03,"1,123.50",912.97,"1,247.53",181.05,55.52,"1,167.10"
2892,2015-07-06,"1,126.00",918.96,"1,245.69",181.27,52.53,"1,172.90"
2893,2015-07-07,"1,133.50",924.02,"1,242.88",182.12,52.33,"1,152.40"
2894,2015-07-08,"1,136.70",934.86,"1,254.69",182.81,51.65,"1,163.30"
2895,2015-07-09,"1,133.20",933.83,"1,251.51",182.35,52.78,"1,159.00"
2896,2015-07-10,"1,130.10",925.10,"1,256.22",181.85,52.74,"1,157.70"
2897,2015-07-13,"1,131.80",916.59,"1,253.24",182.12,52.20,"1,155.20"
2898,2015-07-14,"1,142.10",925.15,"1,259.62",183.77,53.04,"1,153.30"
2899,2015-07-15,"1,144.50",925.67,"1,261.47",184.15,51.41,"1,147.20"
2900,2015-07-16,"1,147.70",926.09,"1,251.45",184.68,50.91,"1,143.80"
2901,2015-07-17,"1,146.20",923.98,"1,248.56",184.44,50.89,"1,131.80"
2902,2015-07-20,"1,155.00",929.28,"1,253.29",185.90,50.15,"1,106.70"
2903,2015-07-21,"1,154.40",928.35,"1,253.10",185.79,50.86,"1,103.40"
2904,2015-07-22,"1,152.80",931.33,"1,261.16",185.60,49.19,"1,091.40"
2905,2015-07-23,"1,161.00",937.80,"1,275.82",186.78,48.45,"1,094.00"
2906,2015-07-24,"1,170.40",943.95,"1,280.18",188.13,48.14,"1,085.60"
2907,2015-07-27,"1,167.80",945.74,"1,294.16",187.63,47.39,"1,096.50"
2908,2015-07-28,"1,166.50",943.54,"1,290.97",187.57,47.98,"1,096.30"
2909,2015-07-29,"1,160.50",938.69,"1,283.28",186.68,48.79,"1,092.60"
2910,2015-07-30,"1,170.40",942.58,"1,284.28",188.21,48.52,"1,088.40"
2911,2015-07-31,"1,172.20",943.42,"1,282.50",188.38,47.12,"1,094.90"
2912,2015-08-03,"1,167.50",940.32,"1,280.86",187.72,45.17,"1,089.40"
2913,2015-08-04,"1,164.00",938.48,"1,276.91",187.23,45.74,"1,090.70"
2914,2015-08-05,"1,171.00",941.32,"1,271.59",188.25,45.15,"1,085.70"
2915,2015-08-06,"1,168.10",935.60,"1,272.53",187.82,44.66,"1,090.20"
2916,2015-08-07,"1,166.70",935.01,"1,274.74",187.63,43.87,"1,094.10"
2917,2015-08-10,"1,163.70",933.65,"1,276.00",187.17,44.96,"1,104.20"
2918,2015-08-11,"1,176.50",943.24,"1,298.39",185.06,43.08,"1,107.60"
2919,2015-08-12,"1,182.60",950.64,"1,317.18",180.27,43.30,"1,123.20"
2920,2015-08-13,"1,174.60",943.00,"1,306.04",182.16,42.23,"1,115.70"
2921,2015-08-14,,,,,42.50,"1,112.90"
2922,2015-08-17,"1,183.00",950.58,"1,313.37",183.73,41.87,"1,118.60"
2923,2015-08-18,"1,182.00",950.77,"1,309.07",183.45,42.62,"1,117.10"
2924,2015-08-19,"1,182.50",952.02,"1,307.37",183.58,40.80,"1,128.10"
2925,2015-08-20,"1,190.00",960.22,"1,324.59",184.56,41.32,"1,153.00"
2926,2015-08-21,"1,194.00",971.52,"1,344.56",185.21,40.45,"1,159.60"
2927,2015-08-24,"1,201.80",997.76,"1,379.43",185.84,38.24,"1,153.40"
2928,2015-08-25,"1,183.00",990.21,"1,366.37",182.99,39.31,"1,138.20"
2929,2015-08-26,"1,187.10",993.14,"1,362.91",183.00,38.60,"1,124.60"
2930,2015-08-27,"1,180.00",980.07,"1,330.69",182.10,42.56,"1,122.40"
2931,2015-08-28,"1,177.00",974.74,"1,329.77",182.26,45.22,"1,133.10"
2932,2015-08-31,"1,182.50",975.42,"1,326.17",183.58,49.20,"1,131.60"
2933,2015-09-01,"1,176.00",981.31,"1,325.47",183.39,45.41,"1,138.70"
2934,2015-09-02,"1,184.00",987.82,"1,335.43",183.57,46.25,"1,132.50"
2935,2015-09-03,"1,190.30",989.77,"1,337.54",184.53,46.75,"1,123.70"
2936,2015-09-04,"1,191.30","1,001.51","1,328.06",184.75,46.05,"1,120.60"
2937,2015-09-07,"1,204.30","1,009.47","1,343.64",185.85,44.25,"1,118.00"
2938,2015-09-08,"1,197.50",997.67,"1,338.45",185.22,45.94,"1,120.40"
2939,2015-09-09,"1,193.50",990.95,"1,336.72",184.50,44.15,"1,102.20"
2940,2015-09-10,"1,186.50",981.96,"1,328.41",184.88,45.92,"1,109.50"
2941,2015-09-11,"1,186.00",983.99,"1,338.99",185.05,44.63,"1,103.50"
2942,2015-09-14,"1,182.50",984.19,"1,340.96",184.68,44.00,"1,107.70"
2943,2015-09-15,"1,181.50",988.37,"1,335.80",184.63,44.59,"1,102.80"
2944,2015-09-16,"1,174.50",976.55,"1,322.25",183.44,47.15,"1,119.20"
2945,2015-09-17,"1,167.50",965.75,"1,322.31",182.25,46.90,"1,117.30"
2946,2015-09-18,"1,162.00",974.51,"1,330.49",181.76,44.68,"1,138.10"
2947,2015-09-21,"1,176.50",978.30,"1,329.56",183.80,46.68,"1,133.10"
2948,2015-09-22,"1,182.50",986.49,"1,324.75",184.60,46.36,"1,125.00"
2949,2015-09-23,"1,189.50",989.19,"1,321.65",185.02,44.48,"1,131.60"
2950,2015-09-24,"1,194.00",995.08,"1,337.16",185.78,44.91,"1,153.80"
2951,2015-09-25,"1,194.00",987.27,"1,329.88",186.54,45.70,"1,146.00"
2952,2015-09-28,,,,,44.43,"1,132.00"
2953,2015-09-29,,,,,45.23,"1,127.10"
2954,2015-09-30,"1,181.50",982.95,"1,325.64",186.15,45.09,"1,115.50"
2955,2015-10-01,"1,177.00",979.94,"1,313.06",184.92,44.74,"1,114.20"
2956,2015-10-02,"1,183.00",984.68,"1,320.82",185.50,45.54,"1,137.10"
2957,2015-10-05,"1,168.00",972.04,"1,314.47",183.64,46.26,"1,138.10"
2958,2015-10-06,"1,167.00",969.43,"1,307.16",183.60,48.53,"1,146.80"
2959,2015-10-07,"1,157.00",964.09,"1,300.35",182.52,47.81,"1,149.00"
2960,2015-10-08,"1,161.50",969.69,"1,311.91",182.82,49.43,"1,144.70"
2961,2015-10-09,,,,,49.63,"1,156.30"
2962,2015-10-12,"1,144.00",951.91,"1,301.87",180.96,47.10,"1,164.90"
2963,2015-10-13,"1,149.50",960.48,"1,309.05",181.25,46.66,"1,165.80"
2964,2015-10-14,"1,145.00",957.12,"1,305.76",180.36,46.64,"1,180.10"
2965,2015-10-15,"1,127.00",952.66,"1,291.20",177.59,46.38,"1,187.90"
2966,2015-10-16,"1,133.00",950.74,"1,286.86",178.06,47.26,"1,183.60"
2967,2015-10-19,"1,123.50",941.19,"1,276.63",176.32,45.89,"1,173.30"
2968,2015-10-20,"1,132.00",946.80,"1,285.50",177.76,46.29,"1,178.00"
2969,2015-10-21,"1,137.00",947.82,"1,291.63",178.64,45.20,"1,167.60"
2970,2015-10-22,"1,138.00",950.39,"1,287.42",178.08,45.38,"1,166.60"
2971,2015-10-23,"1,128.00",937.34,"1,256.14",176.53,44.60,"1,163.30"
2972,2015-10-26,"1,132.50",936.57,"1,249.71",177.19,43.98,"1,167.00"
2973,2015-10-27,"1,133.50",940.98,"1,251.84",177.47,43.20,"1,166.80"
2974,2015-10-28,"1,131.50",940.17,"1,249.06",176.72,45.94,"1,177.10"
2975,2015-10-29,"1,144.50",948.14,"1,252.31",179.92,46.06,"1,147.20"
2976,2015-10-30,"1,138.50",943.33,"1,252.92",179.89,46.59,"1,141.50"
2977,2015-11-02,"1,140.50",945.77,"1,257.17",179.73,46.14,"1,135.80"
2978,2015-11-03,"1,133.50",938.41,"1,246.17",178.63,47.90,"1,114.20"
2979,2015-11-04,"1,133.50",934.69,"1,237.78",178.53,46.32,"1,106.50"
2980,2015-11-05,"1,138.50",935.65,"1,239.60",178.76,45.20,"1,104.40"
2981,2015-11-06,"1,142.00",937.06,"1,242.15",179.23,44.29,"1,087.60"
2982,2015-11-09,"1,159.00",939.07,"1,248.59",181.39,43.87,"1,087.90"
2983,2015-11-10,"1,158.50",939.96,"1,244.81",181.30,44.21,"1,088.20"
2984,2015-11-11,"1,156.00",938.85,"1,241.54",180.90,42.93,"1,084.70"
2985,2015-11-12,"1,159.50",942.91,"1,240.78",181.27,41.75,"1,080.80"
2986,2015-11-13,"1,166.00",949.98,"1,254.38",181.84,40.74,"1,080.80"
2987,2015-11-16,"1,172.30",954.72,"1,258.46",183.15,41.74,"1,083.70"
2988,2015-11-17,"1,172.50",950.78,"1,248.36",183.19,40.67,"1,068.70"
2989,2015-11-18,"1,171.00",949.79,"1,249.69",182.49,40.75,"1,068.80"
2990,2015-11-19,"1,164.00",944.73,"1,242.69",181.53,41.72,"1,078.00"
2991,2015-11-20,"1,156.50",941.32,"1,234.56",180.32,41.90,"1,076.40"
2992,2015-11-23,"1,159.50",941.92,"1,233.36",180.32,41.75,"1,066.80"
2993,2015-11-24,"1,153.80",941.95,"1,229.60",179.54,42.87,"1,074.30"
2994,2015-11-25,"1,144.00",934.72,"1,219.85",178.18,43.04,"1,070.50"
2995,2015-11-26,"1,149.50",938.21,"1,219.96",178.78,42.51,"1,070.90"
2996,2015-11-27,"1,156.00",944.52,"1,227.67",179.20,41.71,"1,056.20"
2997,2015-11-30,"1,158.00",941.69,"1,224.70",180.07,41.65,"1,065.80"
2998,2015-12-01,"1,158.00",942.08,"1,228.06",179.67,41.85,"1,063.80"
2999,2015-12-02,"1,163.50",944.86,"1,235.64",180.71,39.94,"1,054.20"
3000,2015-12-03,"1,164.50",942.99,"1,231.92",180.70,41.08,"1,061.70"
3001,2015-12-04,"1,161.00",945.44,"1,264.33",180.16,39.97,"1,084.50"
3002,2015-12-07,"1,168.00",946.44,"1,264.13",180.55,37.65,"1,076.40"
3003,2015-12-08,"1,177.50",957.16,"1,279.82",181.55,37.51,"1,076.30"
3004,2015-12-09,"1,182.00",962.62,"1,290.03",181.92,37.16,"1,077.60"
3005,2015-12-10,"1,181.00",969.78,"1,296.38",181.00,36.76,"1,073.10"
3006,2015-12-11,"1,181.50",969.08,"1,295.16",180.75,35.62,"1,076.90"
3007,2015-12-14,"1,185.50",978.05,"1,298.72",181.08,36.31,"1,064.70"
3008,2015-12-15,"1,181.00",976.36,"1,301.93",180.64,37.35,"1,062.90"
3009,2015-12-16,"1,177.00",965.70,"1,287.99",180.15,35.52,"1,078.00"
3010,2015-12-17,"1,180.50",964.54,"1,282.61",180.17,34.95,"1,050.80"
3011,2015-12-18,"1,184.00",977.06,"1,281.80",180.44,34.73,"1,066.20"
3012,2015-12-21,"1,177.50",969.61,"1,278.65",179.72,34.74,"1,081.90"
3013,2015-12-22,"1,171.00",967.13,"1,278.26",179.17,36.14,"1,074.80"
3014,2015-12-23,"1,176.50",972.31,"1,284.39",179.87,37.50,"1,069.40"
3015,2015-12-24,"1,170.50",972.58,"1,282.17",179.02,38.10,"1,077.20"
3016,2015-12-28,"1,166.00",966.99,"1,279.10",178.02,36.81,"1,070.50"
3017,2015-12-29,"1,168.50",970.68,"1,283.25",177.71,37.87,"1,077.50"
3018,2015-12-30,"1,173.00",974.09,"1,283.14",178.10,36.60,"1,060.10"
3019,2015-12-31,"1,177.50",978.07,"1,286.18",179.11,37.04,"1,060.30"
3020,2016-01-04,"1,189.50",999.41,"1,299.65",179.60,36.76,"1,075.10"
3021,2016-01-05,"1,189.50",997.48,"1,283.71",179.00,35.97,"1,078.40"
3022,2016-01-06,"1,200.00","1,012.15","1,287.96",178.65,33.97,"1,091.90"
3023,2016-01-07,"1,200.20","1,020.58","1,295.38",179.51,33.27,"1,107.70"
3024,2016-01-08,"1,199.50","1,012.75","1,303.86",179.41,33.16,"1,097.80"
3025,2016-01-11,"1,206.50","1,023.67","1,311.83",182.33,31.41,"1,096.50"
3026,2016-01-12,"1,212.50","1,032.27","1,319.44",184.07,30.44,"1,085.60"
3027,2016-01-13,"1,204.00","1,017.75","1,303.21",183.15,30.48,"1,087.50"
3028,2016-01-14,"1,214.00","1,031.44","1,325.08",183.59,31.20,"1,073.90"
3029,2016-01-15,"1,215.00","1,033.87","1,323.26",183.61,29.42,"1,091.50"
3030,2016-01-18,"1,211.50","1,032.91","1,319.32",183.66,28.94,"1,089.70"
3031,2016-01-19,"1,206.50","1,024.28","1,311.71",182.84,28.46,"1,089.90"
3032,2016-01-20,"1,216.50","1,048.07","1,333.53",184.29,28.35,"1,107.10"
3033,2016-01-21,"1,213.50","1,038.33","1,322.35",183.47,29.53,"1,099.10"
3034,2016-01-22,"1,199.00","1,013.95","1,299.36",181.50,32.19,"1,097.20"
3035,2016-01-25,"1,197.50","1,012.34","1,297.01",181.12,30.34,"1,106.20"
3036,2016-01-26,"1,205.00","1,020.67","1,307.43",182.27,31.45,"1,121.70"
3037,2016-01-27,"1,203.00","1,017.51","1,306.70",181.97,32.30,"1,116.10"
3038,2016-01-28,"1,206.00","1,015.15","1,314.06",182.41,33.22,"1,115.60"
3039,2016-01-29,"1,204.50",997.60,"1,312.42",182.06,33.62,"1,116.40"
3040,2016-02-01,"1,202.50",991.67,"1,305.31",181.97,31.62,"1,127.90"
3041,2016-02-02,"1,209.00","1,001.91","1,319.14",182.64,29.88,"1,127.30"
3042,2016-02-03,"1,217.00","1,014.25","1,327.87",183.34,32.28,"1,141.30"
3043,2016-02-04,"1,198.50","1,018.18","1,334.41",181.20,31.72,"1,157.60"
3044,2016-02-05,"1,197.50","1,024.29","1,339.64",182.05,30.89,"1,157.80"
3045,2016-02-08,,,,,29.69,"1,197.90"
3046,2016-02-09,,,,,27.94,"1,198.70"
3047,2016-02-10,,,,,27.45,"1,194.70"
3048,2016-02-11,"1,202.50","1,077.90","1,360.15",184.12,26.21,"1,247.90"
3049,2016-02-12,"1,208.00","1,072.82","1,361.54",184.87,29.44,"1,239.10"
3050,2016-02-15,"1,208.50","1,061.20","1,352.31",186.02,29.76,"1,209.10"
3051,2016-02-16,"1,215.00","1,062.06","1,356.67",186.49,29.04,"1,207.90"
3052,2016-02-17,"1,227.00","1,077.73","1,369.58",187.96,30.66,"1,211.10"
3053,2016-02-18,"1,229.50","1,081.83","1,368.93",188.50,30.77,"1,226.10"
3054,2016-02-19,"1,233.00","1,090.47","1,369.37",188.96,29.64,"1,230.40"
3055,2016-02-22,"1,231.50","1,091.47","1,365.49",188.74,33.39,"1,209.50"
3056,2016-02-23,"1,232.50","1,098.58","1,359.82",188.62,31.87,"1,222.30"
3057,2016-02-24,"1,234.50","1,100.86","1,357.58",188.87,32.15,"1,238.70"
3058,2016-02-25,"1,241.00","1,107.24","1,367.95",189.78,33.07,"1,238.20"
3059,2016-02-26,"1,236.50","1,096.09","1,362.99",189.09,32.78,"1,219.80"
3060,2016-02-29,"1,236.50","1,095.70","1,350.75",188.82,33.75,"1,233.90"
3061,2016-03-01,,,,,34.40,"1,230.30"
3062,2016-03-02,"1,228.00","1,073.15","1,333.73",187.36,34.66,"1,241.10"
3063,2016-03-03,"1,215.50","1,067.45","1,320.88",185.70,34.57,"1,257.40"
3064,2016-03-04,"1,207.00","1,061.10","1,319.98",185.22,35.92,"1,269.90"
3065,2016-03-07,"1,205.00","1,061.58","1,319.23",184.88,37.90,"1,263.20"
3066,2016-03-08,"1,208.50","1,070.23","1,331.53",185.67,36.50,"1,262.10"
3067,2016-03-09,"1,215.00","1,079.62","1,333.22",186.39,38.29,"1,256.60"
3068,2016-03-10,"1,201.00","1,058.71","1,317.14",184.32,37.84,"1,272.00"
3069,2016-03-11,"1,194.00","1,049.95","1,326.06",183.78,38.50,"1,258.70"
3070,2016-03-14,"1,187.50","1,045.43","1,320.26",182.97,37.18,"1,244.40"
3071,2016-03-15,"1,190.00","1,052.63","1,322.21",182.99,36.34,"1,230.40"
3072,2016-03-16,"1,193.40","1,050.16","1,322.88",183.01,38.46,"1,229.30"
3073,2016-03-17,"1,170.00","1,047.54","1,320.35",180.42,40.20,"1,264.50"
3074,2016-03-18,"1,162.50","1,044.66","1,309.44",179.59,39.44,"1,253.80"
3075,2016-03-21,"1,160.00","1,041.39","1,304.54",178.96,41.52,"1,243.80"
3076,2016-03-22,"1,159.00","1,038.81","1,298.43",178.46,41.45,"1,248.20"
3077,2016-03-23,"1,161.50","1,032.90","1,300.18",178.65,39.79,"1,223.70"
3078,2016-03-24,"1,167.00","1,034.12","1,304.12",179.02,39.46,"1,221.40"
3079,2016-03-25,"1,170.00","1,035.40","1,306.42",179.33,,
3080,2016-03-28,"1,166.00","1,027.67","1,302.19",178.79,39.39,"1,219.90"
3081,2016-03-29,"1,165.50","1,024.98","1,303.26",178.89,38.28,"1,235.60"
3082,2016-03-30,"1,147.00","1,022.46","1,298.98",176.99,38.32,"1,226.90"
3083,2016-03-31,"1,140.50","1,015.67","1,295.04",176.24,38.34,"1,234.20"
3084,2016-04-01,"1,152.00","1,024.82","1,313.28",178.00,36.79,"1,222.20"
3085,2016-04-04,"1,150.00","1,030.74","1,307.67",177.57,35.70,"1,218.00"
3086,2016-04-05,"1,160.00","1,050.06","1,318.92",179.00,35.89,"1,228.40"
3087,2016-04-06,"1,160.00","1,051.01","1,316.02",178.67,37.75,"1,222.50"
3088,2016-04-07,"1,154.00","1,064.08","1,313.37",177.96,37.26,"1,236.20"
3089,2016-04-08,"1,153.50","1,059.33","1,313.49",177.81,39.72,"1,242.50"
3090,2016-04-11,"1,147.00","1,060.56","1,306.55",176.97,40.36,"1,256.70"
3091,2016-04-12,"1,143.50","1,056.94","1,308.51",176.62,42.17,"1,259.40"
3092,2016-04-13,,,,,41.76,"1,246.80"
3093,2016-04-14,"1,154.50","1,058.20","1,301.01",177.66,41.50,"1,225.00"
3094,2016-04-15,"1,148.00","1,049.74","1,293.11",176.92,40.36,"1,233.10"
3095,2016-04-18,"1,148.00","1,058.85","1,297.47",176.90,39.78,"1,233.60"
3096,2016-04-19,"1,133.50","1,038.48","1,283.92",174.98,41.08,"1,253.00"
3097,2016-04-20,"1,132.50","1,039.18","1,287.09",174.90,44.18,"1,253.20"
3098,2016-04-21,"1,135.00","1,034.64","1,281.64",175.11,43.18,"1,249.00"
3099,2016-04-22,"1,143.50","1,036.06","1,289.64",176.04,43.73,"1,228.70"
3100,2016-04-25,"1,148.00","1,032.37","1,292.30",176.38,42.64,"1,238.90"
3101,2016-04-26,"1,149.50","1,036.61","1,298.02",176.66,44.04,"1,242.20"
3102,2016-04-27,"1,149.00","1,033.74","1,299.98",176.72,45.33,"1,249.20"
3103,2016-04-28,"1,138.50","1,053.29","1,292.99",175.50,46.03,"1,265.50"
3104,2016-04-29,"1,140.50","1,065.49","1,298.23",175.70,45.92,"1,289.20"
3105,2016-05-02,"1,138.50","1,069.72","1,307.00",175.56,44.78,"1,294.70"
3106,2016-05-03,"1,140.20","1,079.12","1,322.18",175.84,43.65,"1,290.70"
3107,2016-05-04,"1,155.50","1,081.22","1,327.67",177.50,43.78,"1,273.30"
3108,2016-05-05,,,,,44.32,"1,271.40"
3109,2016-05-06,,,,,44.66,"1,292.90"
3110,2016-05-09,"1,169.00","1,083.91","1,331.61",179.28,43.44,"1,265.60"
3111,2016-05-10,"1,171.00","1,073.82","1,333.53",178.99,44.66,"1,263.90"
3112,2016-05-11,"1,170.00","1,076.36","1,332.16",178.96,46.23,"1,274.60"
3113,2016-05-12,"1,167.00","1,071.72","1,331.08",178.40,46.70,"1,270.30"
3114,2016-05-13,"1,171.50","1,077.84","1,330.00",178.99,46.21,"1,271.90"
3115,2016-05-16,"1,177.50","1,082.46","1,333.05",179.75,47.72,"1,273.40"
3116,2016-05-17,"1,175.50","1,072.24","1,331.37",179.71,48.31,"1,276.20"
3117,2016-05-18,"1,184.50","1,082.33","1,334.10",180.64,48.19,"1,273.70"
3118,2016-05-19,"1,191.50","1,082.39","1,337.58",181.60,48.67,"1,254.20"
3119,2016-05-20,"1,191.50","1,080.24","1,337.22",181.64,48.41,"1,252.40"
3120,2016-05-23,"1,184.50","1,080.95","1,327.94",180.52,48.08,"1,251.10"
3121,2016-05-24,"1,192.50","1,088.84","1,332.98",181.72,48.62,"1,228.90"
3122,2016-05-25,"1,183.00","1,073.11","1,318.34",180.25,49.56,"1,223.50"
3123,2016-05-26,"1,182.50","1,075.20","1,321.56",180.20,49.48,"1,220.10"
3124,2016-05-27,"1,180.00","1,075.56","1,319.59",179.74,49.33,"1,213.80"
3125,2016-05-30,"1,191.50","1,071.49","1,326.62",180.85,,
3126,2016-05-31,"1,191.00","1,072.88","1,325.34",180.71,49.10,"1,214.80"
3127,2016-06-01,"1,192.50","1,085.57","1,330.71",180.98,49.01,"1,211.90"
3128,2016-06-02,"1,187.50","1,089.25","1,331.31",180.42,49.17,"1,209.80"
3129,2016-06-03,"1,186.00","1,089.47","1,322.63",180.00,48.62,"1,240.10"
3130,2016-06-06,,,,,49.69,"1,244.60"
3131,2016-06-07,"1,156.50","1,073.42","1,315.63",176.02,50.36,"1,244.40"
3132,2016-06-08,"1,152.50","1,077.51","1,313.04",175.41,51.23,"1,259.80"
3133,2016-06-09,"1,159.50","1,087.66","1,313.02",176.17,50.56,"1,270.20"
3134,2016-06-10,"1,166.00","1,091.50","1,317.87",176.88,49.07,"1,273.40"
3135,2016-06-13,"1,174.00","1,108.44","1,323.22",177.91,48.88,"1,284.40"
3136,2016-06-14,"1,179.00","1,112.95","1,324.55",178.59,48.49,"1,285.60"
3137,2016-06-15,"1,173.00","1,105.09","1,316.81",177.80,48.01,"1,285.80"
3138,2016-06-16,"1,178.00","1,130.84","1,315.47",178.44,46.21,"1,296.10"
3139,2016-06-17,"1,174.00","1,125.33","1,320.16",177.81,47.98,"1,292.50"
3140,2016-06-20,"1,159.00","1,108.83","1,313.90",175.83,49.37,"1,290.00"
